test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
AT5G41320	AT5G41320	AT5G41320	5:16534441-16537903	GL_12h_control	HL_12h_treatment	OK	0.254419	0.381516	0.584535	0.313956	0.6906	0.828113	no
AT5G41330	AT5G41330	AT5G41330	5:16534441-16537903	GL_12h_control	HL_12h_treatment	OK	7.30787	7.54218	0.0455308	0.185628	0.7892	0.891123	no
AT5G41340	AT5G41340	UBC4	5:16538080-16540130	GL_12h_control	HL_12h_treatment	OK	25.4951	28.9408	0.182886	0.768101	0.2754	0.470212	no
AT5G41350	AT5G41350	AT5G41350	5:16541461-16543972	GL_12h_control	HL_12h_treatment	OK	8.08201	10.6351	0.396053	1.52912	0.0312	0.0932671	no
AT5G41360	AT5G41360	XPB2	5:16544339-16549280	GL_12h_control	HL_12h_treatment	OK	6.98991	8.80075	0.332353	1.39077	0.0491	0.133141	no
AT5G41370	AT5G41370	XPB1	5:16551118-16556003	GL_12h_control	HL_12h_treatment	OK	13.7606	13.7656	0.000525973	0.00230005	0.99755	0.998244	no
AT5G41380	AT5G41380	AT5G41380	5:16561277-16563732	GL_12h_control	HL_12h_treatment	OK	0.997038	0.798259	-0.320792	-0.723756	0.30835	0.507084	no
AT5G41390	AT5G41390	AT5G41390	5:16565302-16567483	GL_12h_control	HL_12h_treatment	NOTEST	0.0520958	0.150545	1.53096	0	1	1	no
AT5G41400	AT5G41400	AT5G41400	5:16569376-16570177	GL_12h_control	HL_12h_treatment	OK	19.7014	28.6961	0.54256	2.17433	0.00265	0.0121057	yes
AT5G41401	AT5G41401	AT5G41401	5:16572024-16572189	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41410	AT5G41410	BEL1	5:16580043-16584008	GL_12h_control	HL_12h_treatment	OK	12.6273	11.6886	-0.11145	-0.47948	0.4937	0.680442	no
AT5G41420	AT5G41420	AT5G41420	5:16585118-16585316	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41440	AT5G41440	AT5G41440	5:16587234-16587609	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41450	AT5G41450	AT5G41450	5:16588599-16589094	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41460	AT5G41460	AT5G41460	5:16589597-16592241	GL_12h_control	HL_12h_treatment	OK	10.2061	17.792	0.801801	3.34258	5e-05	0.000354903	yes
AT5G41470	AT5G41470	AT5G41470	5:16593952-16595568	GL_12h_control	HL_12h_treatment	OK	0.657332	0.828879	0.33454	0.522455	0.45095	0.643903	no
AT5G41471	AT5G41471	SNOR108	5:16598795-16598905	GL_12h_control	HL_12h_treatment	OK	13.9953	27.067	0.951594	0.747702	0.4518	0.644818	no
AT5G41480	AT5G41480	EMB9	5:16595926-16598636	GL_12h_control	HL_12h_treatment	OK	7.9439	7.75942	-0.0338989	-0.133229	0.84955	0.92479	no
AT5G41490	AT5G41490	AT5G41490	5:16600444-16601608	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41494	AT5G41494	AT5G41494	5:16602588-16603438	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41500	AT5G41500	AT5G41500	5:16604001-16605213	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41505	AT5G41505	AT5G41505	5:16605490-16606228	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41510	AT5G41510	AT5G41510	5:16607123-16608326	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41520	AT5G41520	RPS10B	5:16609152-16610692	GL_12h_control	HL_12h_treatment	OK	323.15	355.751	0.138661	0.597845	0.39695	0.595163	no
AT5G41530	AT5G41530	AT5G41530	5:16611659-16612088	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41550	AT5G41550	AT5G41550	5:16617231-16620785	GL_12h_control	HL_12h_treatment	NOTEST	0.260716	0.330717	0.34312	0	1	1	no
AT5G41560	AT5G41560	AT5G41560	5:16621250-16622656	GL_12h_control	HL_12h_treatment	OK	23.9661	30.8372	0.363673	1.33498	0.05655	0.148743	no
AT5G41570	AT5G41570	WRKY24	5:16624213-16625977	GL_12h_control	HL_12h_treatment	OK	1.98646	1.86907	-0.0878791	-0.182152	0.79665	0.895588	no
AT5G41580	AT5G41580	AT5G41580	5:16626336-16630783	GL_12h_control	HL_12h_treatment	OK	5.14407	6.43459	0.322939	1.29739	0.06725	0.169488	no
AT5G41590	AT5G41590	AT5G41590	5:16632085-16633896	GL_12h_control	HL_12h_treatment	OK	1.68387	1.20095	-0.487603	-0.874977	0.2151	0.400062	no
AT5G41600	AT5G41600	RTNLB4	5:16636129-16637693	GL_12h_control	HL_12h_treatment	OK	42.1844	36.1221	-0.223829	-0.979202	0.16855	0.335467	no
AT5G41605	AT5G41605	AT5G41605	5:16638165-16638249	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41610	AT5G41610	CHX18	5:16638369-16641728	GL_12h_control	HL_12h_treatment	OK	1.46401	1.76699	0.271364	0.695004	0.32005	0.519512	no
AT5G41612	AT5G41612	AT5G41612	5:16638369-16641728	GL_12h_control	HL_12h_treatment	OK	4.64557	4.56835	-0.0241824	-0.0644286	0.9236	0.964886	no
AT5G41614	AT5G41614	AT5G41614	5:16644075-16644195	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41620	AT5G41620	AT5G41620	5:16646329-16648968	GL_12h_control	HL_12h_treatment	OK	4.18965	4.11003	-0.027681	-0.0997332	0.88935	0.945732	no
AT5G41630	AT5G41630	AT5G41630	5:16650281-16651835	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41640	AT5G41640	AT5G41640	5:16653336-16654635	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41650	AT5G41650	AT5G41650	5:16654912-16655810	GL_12h_control	HL_12h_treatment	OK	4.1514	7.12844	0.77999	1.98909	0.0058	0.0234423	yes
AT5G41660	AT5G41660	AT5G41660	5:16656707-16658405	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41663	AT5G41663	MIR319B	5:16660468-16660640	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41670	AT5G41670	AT5G41670	5:16665282-16667171	GL_12h_control	HL_12h_treatment	OK	118.444	143.217	0.273996	1.18752	0.08825	0.20855	no
AT5G41675	AT5G41675	AT5G41675	5:16667435-16667507	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41680	AT5G41680	AT5G41680	5:16667884-16669723	GL_12h_control	HL_12h_treatment	OK	0.602314	0.310392	-0.956426	-0.551626	0.45205	0.645047	no
AT5G41685	AT5G41685	TOM7-1	5:16667884-16669723	GL_12h_control	HL_12h_treatment	OK	80.2071	85.5789	0.093526	0.402987	0.5669	0.738665	no
AT5G41690	AT5G41690	AT5G41690	5:16670000-16674966	GL_12h_control	HL_12h_treatment	OK	1.35974	1.14378	-0.24952	-0.665939	0.3454	0.546634	no
AT5G41700	AT5G41700	UBC8	5:16675581-16677509	GL_12h_control	HL_12h_treatment	OK	232.18	135.984	-0.771804	-3.4566	5e-05	0.000354903	yes
AT5G41710	AT5G41710	AT5G41710	5:16677826-16679816	GL_12h_control	HL_12h_treatment	NOTEST	0.286402	0.134234	-1.09329	0	1	1	no
AT5G41720	AT5G41720	AT5G41720	5:16683164-16683942	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41730	AT5G41730	AT5G41730	5:16684913-16687145	GL_12h_control	HL_12h_treatment	NOTEST	0.264953	0.227917	-0.21723	0	1	1	no
AT5G41740	AT5G41740	AT5G41740	5:16688625-16693119	GL_12h_control	HL_12h_treatment	OK	4.51768	4.24757	-0.0889449	-0.362295	0.6109	0.770258	no
AT5G41750	AT5G41750	AT5G41750	5:16693908-16698943	GL_12h_control	HL_12h_treatment	OK	0.745424	1.77061	1.24812	3.81109	5e-05	0.000354903	yes
AT5G41760	AT5G41760	AT5G41760	5:16706879-16709909	GL_12h_control	HL_12h_treatment	OK	13.4588	13.1958	-0.0284624	-0.117476	0.86675	0.934366	no
AT5G41761	AT5G41761	AT5G41761	5:16711436-16712031	GL_12h_control	HL_12h_treatment	OK	4.02454	0.519177	-2.95453	-3.84171	0.00045	0.0025899	yes
AT5G41765	AT5G41765	AT5G41765	5:16716551-16717064	GL_12h_control	HL_12h_treatment	OK	0.819007	0.581994	-0.492871	-0.464221	0.5082	0.692857	no
AT5G41770	AT5G41770	AT5G41770	5:16717995-16721222	GL_12h_control	HL_12h_treatment	OK	25.8607	27.2791	0.0770323	0.342378	0.6247	0.78064	no
AT5G41774	AT5G41774	AT5G41774	5:16722096-16722288	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G41780	AT5G41780	AT5G41780	5:16723074-16724833	GL_12h_control	HL_12h_treatment	OK	0.376364	0.169198	-1.15342	-1.45859	0.0542	0.144072	no
AT5G41790	AT5G41790	CIP1	5:16727529-16732847	GL_12h_control	HL_12h_treatment	OK	48.2298	39.5758	-0.285305	-1.23477	0.07875	0.190974	no
AT5G41800	AT5G41800	AT5G41800	5:16733772-16735991	GL_12h_control	HL_12h_treatment	OK	6.48538	6.47115	-0.00317028	-0.0116959	0.9862	0.992874	no
AT5G41810	AT5G41810	AT5G41810	5:16738061-16739663	GL_12h_control	HL_12h_treatment	OK	9.03726	9.45391	0.0650263	0.247383	0.72915	0.854484	no
AT5G41820	AT5G41820	RGTA2	5:16740803-16743433	GL_12h_control	HL_12h_treatment	NOTEST	0.112102	0.118053	0.0746218	0	1	1	no
AT5G41835	AT5G41835	AT5G41835	5:16748797-16753756	GL_12h_control	HL_12h_treatment	NOTEST	0.0558512	0.0349421	-0.676623	0	1	1	no
AT5G41850	AT5G41850	AT5G41850	5:16756697-16760576	GL_12h_control	HL_12h_treatment	OK	3.09374	2.73342	-0.178641	-0.205698	0.7701	0.879351	no
AT5G41860	AT5G41860	AT5G41860	5:16756697-16760576	GL_12h_control	HL_12h_treatment	OK	7.43217	8.705	0.228061	0.41901	0.55075	0.726197	no
AT5G41870	AT5G41870	AT5G41870	5:16756697-16760576	GL_12h_control	HL_12h_treatment	OK	12.2127	12.2742	0.00724246	0.0251508	0.9727	0.986524	no
AT5G41880	AT5G41880	POLA3	5:16760907-16766680	GL_12h_control	HL_12h_treatment	OK	6.94871	5.4601	-0.347819	-1.28342	0.06965	0.174274	no
AT5G41890	AT5G41890	AT5G41890	5:16760907-16766680	GL_12h_control	HL_12h_treatment	NOTEST	0.0189305	0.0366117	0.951594	0	1	1	no
AT5G41900	AT5G41900	AT5G41900	5:16768952-16771696	GL_12h_control	HL_12h_treatment	OK	5.85067	5.22406	-0.163431	-0.590781	0.3822	0.581044	no
AT5G41910	AT5G41910	MED10A	5:16778054-16779274	GL_12h_control	HL_12h_treatment	OK	7.85773	9.42109	0.261781	0.821921	0.2501	0.441446	no
AT5G41920	AT5G41920	SCL23	5:16779748-16781245	GL_12h_control	HL_12h_treatment	OK	9.13708	6.39171	-0.515532	-1.9503	0.0057	0.0230901	yes
AT5G41940	AT5G41940	AT5G41940	5:16781946-16785576	GL_12h_control	HL_12h_treatment	OK	18.2528	16.5221	-0.143719	-0.621757	0.3801	0.579117	no
AT5G41950	AT5G41950	AT5G41950	5:16785713-16789514	GL_12h_control	HL_12h_treatment	OK	37.6535	32.2686	-0.222654	-0.98974	0.1554	0.31603	no
AT5G41960	AT5G41960	AT5G41960	5:16789713-16791042	GL_12h_control	HL_12h_treatment	OK	21.1769	25.0332	0.241349	0.98206	0.16185	0.325769	no
AT5G41970	AT5G41970	AT5G41970	5:16791181-16793257	GL_12h_control	HL_12h_treatment	OK	38.6156	49.7219	0.364696	1.61881	0.01885	0.0622685	no
AT5G41980	AT5G41980	AT5G41980	5:16793613-16798006	GL_12h_control	HL_12h_treatment	OK	1.86499	2.58345	0.470128	0.381827	0.58945	0.754825	no
AT5G41990	AT5G41990	WNK8	5:16793613-16798006	GL_12h_control	HL_12h_treatment	OK	32.822	32.812	-0.000440464	-0.00192142	0.9961	0.997163	no
AT5G42000	AT5G42000	AT5G42000	5:16799353-16801028	GL_12h_control	HL_12h_treatment	OK	27.0817	30.5867	0.175583	0.630683	0.37045	0.570377	no
AT5G42010	AT5G42010	AT5G42010	5:16802279-16805013	GL_12h_control	HL_12h_treatment	OK	2.20685	3.324	0.59093	1.99222	0.0047	0.0196632	yes
AT5G42020	AT5G42020	MED37F	5:16807482-16810646	GL_12h_control	HL_12h_treatment	OK	109.946	109.715	-0.00304107	-0.0130152	0.9849	0.99226	no
AT5G42030	AT5G42030	ABIL4	5:16811383-16813183	GL_12h_control	HL_12h_treatment	OK	58.0966	59.4002	0.0320123	0.14203	0.8353	0.917286	no
AT5G42040	AT5G42040	RPN12B	5:16813834-16814749	GL_12h_control	HL_12h_treatment	OK	1.02858	0.779434	-0.400152	-0.559713	0.4229	0.619642	no
AT5G42050	AT5G42050	AT5G42050	5:16815488-16817301	GL_12h_control	HL_12h_treatment	OK	90.6897	215.493	1.24863	5.39463	5e-05	0.000354903	yes
AT5G42060	AT5G42060	AT5G42060	5:16818387-16818955	GL_12h_control	HL_12h_treatment	OK	23.1336	37.7998	0.708388	2.71217	0.0002	0.00126516	yes
AT5G42070	AT5G42070	AT5G42070	5:16818983-16820195	GL_12h_control	HL_12h_treatment	OK	67.0482	65.3959	-0.0359986	-0.15716	0.82865	0.914079	no
AT5G42080	AT5G42080	DRP1A	5:16820283-16824757	GL_12h_control	HL_12h_treatment	OK	88.978	81.2827	-0.1305	-0.563557	0.4213	0.618054	no
AT5G42090	AT5G42090	AT5G42090	5:16826697-16828454	GL_12h_control	HL_12h_treatment	OK	45.6458	39.4435	-0.210695	-0.811167	0.2417	0.43192	no
AT5G42092	AT5G42092	AT5G42092	5:16826697-16828454	GL_12h_control	HL_12h_treatment	OK	81.5098	72.7638	-0.163753	-0.360784	0.60895	0.768977	no
AT5G42100	AT5G42100	ATBG_PPAP	5:16829150-16831239	GL_12h_control	HL_12h_treatment	OK	87.7055	56.0592	-0.645717	-2.8915	5e-05	0.000354903	yes
AT5G42110	AT5G42110	AT5G42110	5:16831727-16832279	GL_12h_control	HL_12h_treatment	OK	42.4497	31.0484	-0.451232	-1.69485	0.0168	0.0568103	no
AT5G42120	AT5G42120	LECRKS6	5:16833072-16835148	GL_12h_control	HL_12h_treatment	NOTEST	0.101289	0.147721	0.544407	0	1	1	no
AT5G42130	AT5G42130	MFL1	5:16835298-16836839	GL_12h_control	HL_12h_treatment	OK	29.9726	31.7146	0.0815039	0.35927	0.60845	0.768615	no
AT5G42140	AT5G42140	AT5G42140	5:16837339-16841640	GL_12h_control	HL_12h_treatment	OK	5.67338	5.53823	-0.0347835	-0.144618	0.83455	0.916836	no
AT5G42146	AT5G42146	AT5G42146	5:16844344-16844969	GL_12h_control	HL_12h_treatment	OK	8.29161	8.38885	0.0168218	0.0492015	0.9403	0.972583	no
AT5G42150	AT5G42150	AT5G42150	5:16846149-16848279	GL_12h_control	HL_12h_treatment	OK	18.6782	44.7367	1.2601	5.4641	5e-05	0.000354903	yes
AT5G42170	AT5G42170	AT5G42170	5:16848785-16851707	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42180	AT5G42180	PER64	5:16852629-16855645	GL_12h_control	HL_12h_treatment	OK	12.7829	5.19606	-1.29872	-2.11742	0.00685	0.0270576	yes
AT5G42190	AT5G42190	SKP1B	5:16852629-16855645	GL_12h_control	HL_12h_treatment	OK	60.6326	58.0159	-0.0636443	-0.257225	0.70785	0.840297	no
AT5G42200	AT5G42200	ATL23	5:16860466-16861232	GL_12h_control	HL_12h_treatment	OK	3.07013	1.53557	-0.999522	-2.02729	0.00705	0.0277055	yes
AT5G42203	AT5G42203	AT5G42203	5:16863119-16863215	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42210	AT5G42210	AT5G42210	5:16866039-16870887	GL_12h_control	HL_12h_treatment	OK	1.77669	2.42702	0.449988	1.26181	0.07575	0.185514	no
AT5G42220	AT5G42220	AT5G42220	5:16872341-16877666	GL_12h_control	HL_12h_treatment	OK	21.3405	24.0966	0.17523	0.779178	0.26285	0.455709	no
AT5G42223	AT5G42223	AT5G42223	5:16878609-16878945	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42230	AT5G42230	SCPL41	5:16880953-16884064	GL_12h_control	HL_12h_treatment	NOTEST	0.16559	0.211222	0.351148	0	1	1	no
AT5G42232	AT5G42232	AT5G42232	5:16884961-16885309	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42240	AT5G42240	SCPL42	5:16888225-16891909	GL_12h_control	HL_12h_treatment	OK	24.6485	21.374	-0.205643	-0.901499	0.1959	0.373564	no
AT5G42242	AT5G42242	LCR57	5:16888225-16891909	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42250	AT5G42250	AT5G42250	5:16894008-16897620	GL_12h_control	HL_12h_treatment	OK	14.8495	4.05913	-1.87117	-6.75596	5e-05	0.000354903	yes
AT5G42260	AT5G42260	BGLU12	5:16898711-16900235	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42265	AT5G42265	AT5G42265	5:16901585-16901845	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42270	AT5G42270	FTSH5	5:16902485-16908007	GL_12h_control	HL_12h_treatment	OK	302.01	783.348	1.37506	4.47675	5e-05	0.000354903	yes
AT5G42280	AT5G42280	AT5G42280	5:16902485-16908007	GL_12h_control	HL_12h_treatment	OK	2.05893	1.43252	-0.523338	-0.0842268	0.796	0.89523	no
AT5G42290	AT5G42290	AT5G42290	5:16911636-16912161	GL_12h_control	HL_12h_treatment	OK	0.0588916	0.983736	4.06214	1.81039	0.2496	0.44096	no
AT5G42300	AT5G42300	UBL5	5:16912332-16913930	GL_12h_control	HL_12h_treatment	OK	259.411	304.275	0.230138	1.02167	0.14145	0.29526	no
AT5G42310	AT5G42310	AT5G42310	5:16915782-16921245	GL_12h_control	HL_12h_treatment	OK	27.1375	34.9965	0.366922	1.45429	0.0372	0.107307	no
AT5G42320	AT5G42320	AT5G42320	5:16915782-16921245	GL_12h_control	HL_12h_treatment	OK	19.0105	13.4748	-0.496536	-0.964206	0.167	0.333243	no
AT5G42323	AT5G42323	AT5G42323	5:16923170-16923748	GL_12h_control	HL_12h_treatment	NOTEST	0.130813	0.0614275	-1.09055	0	1	1	no
AT5G42330	AT5G42330	AT5G42330	5:16926607-16927503	GL_12h_control	HL_12h_treatment	OK	7.88201	4.91896	-0.680211	-2.02728	0.00415	0.0176916	yes
AT5G42340	AT5G42340	PUB15	5:16927909-16930472	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42350	AT5G42350	AT5G42350	5:16931533-16934003	GL_12h_control	HL_12h_treatment	OK	2.75063	3.28308	0.255287	0.857816	0.219	0.404838	no
AT5G42360	AT5G42360	AT5G42360	5:16936132-16938486	GL_12h_control	HL_12h_treatment	OK	3.56015	3.90436	0.133149	0.470167	0.5032	0.688739	no
AT5G42370	AT5G42370	AT5G42370	5:16938980-16941734	GL_12h_control	HL_12h_treatment	OK	3.0446	2.47218	-0.300472	-0.942824	0.1774	0.348356	no
AT5G42380	AT5G42380	CML37	5:16942575-16943366	GL_12h_control	HL_12h_treatment	OK	0.483847	8.95386	4.20989	6.31992	5e-05	0.000354903	yes
AT5G42390	AT5G42390	AT5G42390	5:16945250-16953100	GL_12h_control	HL_12h_treatment	OK	82.9579	112.019	0.433287	1.77548	0.01205	0.0432929	yes
AT5G42400	AT5G42400	ATXR7	5:16954468-16960671	GL_12h_control	HL_12h_treatment	OK	5.87674	5.45549	-0.107307	-0.4555	0.5157	0.698798	no
AT5G42405	AT5G42405	AT5G42405	5:16962850-16962976	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42410	AT5G42410	AT5G42410	5:16964763-16965099	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42420	AT5G42420	AT5G42420	5:16968657-16970432	GL_12h_control	HL_12h_treatment	OK	20.2198	14.8009	-0.450084	-1.8952	0.0069	0.0272102	yes
AT5G42430	AT5G42430	AT5G42430	5:16971311-16972499	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42440	AT5G42440	AT5G42440	5:16973303-16974574	GL_12h_control	HL_12h_treatment	OK	3.65962	2.33264	-0.64973	-1.82529	0.0111	0.0404456	yes
AT5G42445	AT5G42445	AT5G42445	5:16976271-16976613	GL_12h_control	HL_12h_treatment	OK	2.05022	4.53565	1.14553	1.48929	0.0434	0.121032	no
AT5G42450	AT5G42450	PCMP-E102	5:16977296-16979016	GL_12h_control	HL_12h_treatment	OK	1.08837	1.38417	0.346851	0.831909	0.2277	0.415262	no
AT5G42460	AT5G42460	AT5G42460	5:16979772-16981115	GL_12h_control	HL_12h_treatment	OK	2.54697	1.90697	-0.417499	-1.10704	0.1157	0.255373	no
AT5G42470	AT5G42470	AT5G42470	5:16982304-16984884	GL_12h_control	HL_12h_treatment	OK	13.5079	14.776	0.129455	0.531693	0.4437	0.637688	no
AT5G42480	AT5G42480	ARC6	5:16985181-16988440	GL_12h_control	HL_12h_treatment	OK	21.3951	21.4778	0.00556485	0.0246891	0.97285	0.986524	no
AT5G42490	AT5G42490	AT5G42490	5:16988608-16992622	GL_12h_control	HL_12h_treatment	NOTEST	0.0742737	0.0539133	-0.46221	0	1	1	no
AT5G42500	AT5G42500	DIR2	5:16994239-16994930	GL_12h_control	HL_12h_treatment	OK	14.9881	5.37983	-1.47818	-4.48525	5e-05	0.000354903	yes
AT5G42505	AT5G42505	AT5G42505	5:16997167-16997754	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42510	AT5G42510	DIR1	5:16998267-16998816	GL_12h_control	HL_12h_treatment	OK	13.7439	2.54998	-2.43023	-5.49539	5e-05	0.000354903	yes
AT5G42520	AT5G42520	BPC6	5:17000258-17002607	GL_12h_control	HL_12h_treatment	OK	23.6828	28.909	0.28768	1.24986	0.07455	0.183366	no
AT5G42530	AT5G42530	AT5G42530	5:17004737-17005393	GL_12h_control	HL_12h_treatment	OK	393.391	172.908	-1.18596	-5.22514	5e-05	0.000354903	yes
AT5G42540	AT5G42540	XRN2	5:17007388-17014801	GL_12h_control	HL_12h_treatment	OK	21.1341	22.1965	0.0707585	0.314457	0.6515	0.800482	no
AT5G42560	AT5G42560	HVA22I	5:17014922-17017252	GL_12h_control	HL_12h_treatment	OK	23.9893	22.3772	-0.100362	-0.432086	0.54275	0.719984	no
AT5G42565	AT5G42565	AT5G42565	5:17020006-17020354	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42567	AT5G42567	AT5G42567	5:17018058-17018406	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42568	AT5G42568	AT5G42568	5:17020873-17021056	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42570	AT5G42570	AT5G42570	5:17021309-17022583	GL_12h_control	HL_12h_treatment	OK	40.9567	59.5997	0.541205	2.36194	0.0008	0.00429167	yes
AT5G42580	AT5G42580	CYP705A12	5:17023645-17025229	GL_12h_control	HL_12h_treatment	OK	4.53454	0.213381	-4.40945	-6.77354	5e-05	0.000354903	yes
AT5G42590	AT5G42590	CYP71A16	5:17031110-17033726	GL_12h_control	HL_12h_treatment	OK	4.61947	0.476476	-3.27725	-6.96603	5e-05	0.000354903	yes
AT5G42591	AT5G42591	AT5G42591	5:17036672-17036780	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42600	AT5G42600	MRN1	5:17053516-17058245	GL_12h_control	HL_12h_treatment	OK	1.76124	0.12357	-3.83319	-5.9393	5e-05	0.000354903	yes
AT5G42620	AT5G42620	AT5G42620	5:17066277-17071963	GL_12h_control	HL_12h_treatment	OK	17.7343	12.1229	-0.548814	-2.42221	0.0003	0.00181117	yes
AT5G42630	AT5G42630	KAN4	5:17073778-17075856	GL_12h_control	HL_12h_treatment	OK	2.54648	3.10793	0.287452	0.771718	0.26995	0.463917	no
AT5G42635	AT5G42635	AT5G42635	5:17076226-17076725	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42650	AT5G42650	CYP74A	5:17097594-17099395	GL_12h_control	HL_12h_treatment	OK	169.855	433.585	1.35201	5.39967	5e-05	0.000354903	yes
AT5G42655	AT5G42655	AT5G42655	5:17102212-17102602	GL_12h_control	HL_12h_treatment	OK	1.83334	2.27133	0.309062	0.403958	0.5607	0.734	no
AT5G42660	AT5G42660	AT5G42660	5:17102923-17105966	GL_12h_control	HL_12h_treatment	OK	9.24928	9.6275	0.0578205	0.23283	0.7414	0.861631	no
AT5G42670	AT5G42670	AT5G42670	5:17108261-17110761	GL_12h_control	HL_12h_treatment	OK	10.9418	12.6257	0.206519	0.806785	0.24945	0.440944	no
AT5G42677	AT5G42677	AT5G42677	5:17113636-17113905	GL_12h_control	HL_12h_treatment	NOTEST	0	0	0	0	1	1	no
AT5G42680	AT5G42680	AT5G42680	5:17114097-17115417	GL_12h_control	HL_12h_treatment	OK	8.65292	5.26645	-0.716357	-2.16821	0.0023	0.0107202	yes
AT5G42690	AT5G42690	AT5G42690	5:17116427-17119838	GL_12h_control	HL_12h_treatment	OK	3.19883	2.01352	-0.667825	-2.13807	0.00285	0.0128721	yes
AT5G42700	AT5G42700	AT5G42700	5:17122170-17124353	GL_12h_control	HL_12h_treatment	OK	3.80316	1.91324	-0.991183	-2.2425	0.00285	0.0128721	yes
AT5G42710	AT5G42710	AT5G42710	5:17125577-17128847	GL_12h_control	HL_12h_treatment	OK	1.08274	1.0937	0.0145376	0.0390461	0.95095	0.976549	no
AT5G42720	AT5G42720	AT5G42720	5:17130185-17132843	GL_12h_control	HL_12h_treatment	OK	21.7678	23.1713	0.0901402	0.394473	0.5754	0.745015	no
AT5G42730	AT5G42730	AT5G42730	5:17133084-17134215	GL_12h_control	HL_12h_treatment	OK	3.0284	2.28551	-0.40604	-1.06483	0.13155	0.2796	no
AT5G42740	AT5G42740	PGIC	5:17135691-17140892	GL_12h_control	HL_12h_treatment	OK	54.5245	75.8211	0.475693	2.10408	0.0026	0.0119151	yes
AT5G42750	AT5G42750	BKI1	5:17142819-17144160	GL_12h_control	HL_12h_treatment	OK	11.2418	8.78248	-0.35617	-1.38209	0.048	0.130799	no
AT5G42760	AT5G42760	AT5G42760	5:17148807-17151681	GL_12h_control	HL_12h_treatment	OK	34.9358	87.9075	1.33128	4.43361	5e-05	0.000354903	yes
AT5G42765	AT5G42765	AT5G42765	5:17148807-17151681	GL_12h_control	HL_12h_treatment	OK	51.2465	49.8859	-0.0388234	-0.106195	0.8743	0.938051	no
AT5G42770	AT5G42770	AT5G42770	5:17151987-17154522	GL_12h_control	HL_12h_treatment	OK	12.2682	12.0815	-0.0221335	-0.0815032	0.90965	0.95736	no
AT5G42780	AT5G42780	ZHD13	5:17154775-17155757	GL_12h_control	HL_12h_treatment	OK	5.11853	4.43218	-0.207713	-0.618457	0.3747	0.574378	no
